row_idx,AUC_P_Cell_death,AUC_P_Hepatocyte_injury,AUC_P_Inflammation
1876,28815.572259764947,28986.895379634283,29256.420381044423
1878,28869.132436913154,28993.19972185603,29305.04461811075
1877,28868.885687004604,28993.199712662186,29305.044618021453
1879,28869.132437129276,28988.51065780635,29305.044618113017
1881,28912.431864235303,28994.743632300095,29336.8745402887
1880,28906.504693639443,28994.74292021161,29336.874540440564
1882,28943.50887982417,28999.963787982437,29361.156245205897
1885,28933.04961158395,28990.643768448786,29352.793088248734
1883,28933.049611645667,28997.948604117882,29352.793087758742
1884,28933.04961163096,28991.502355338584,29352.793088139777
1886,28933.049611589846,28990.64376843187,29352.79308827297
1887,28932.957488000284,28990.625523109127,29352.793088154307
1890,29091.490305155494,462.50319153677935,27636.22159067842
1888,29093.085642082857,462.50331339030475,29534.032132315097
1889,29091.490305353116,462.50319163519754,29534.032132050917
1891,29091.490305139392,462.83432234989925,27636.221590002257
1894,29091.49030541612,530.8053896792887,27636.221589574274
1892,29091.490305354127,459.7453029574789,27636.221590603473
1893,29091.490305416202,530.8053896778488,27636.221589584668
1895,29091.490305099094,520.7039375970204,27636.221589976798
1896,29091.49030511763,21922.529795245413,27636.22158984124
1897,29063.707067551462,21918.991409721333,27504.49313482806
1898,29063.70706755147,21918.991408478018,27504.49313482806
1899,29063.707067546355,21872.06672688249,27504.4931361487
1900,29063.707067550597,21872.066739291655,27504.49313716626
1901,29063.707067667518,21872.066683332312,27504.49313123191
1902,29063.707064434555,21872.06673389138,27504.493135774173
1903,29063.707062178095,21751.26107705068,27504.493136051664
1904,29063.7070634521,21751.261083359685,27504.493135430625
1905,29063.707063451977,21751.261106377562,27504.493135430566
1907,29063.707061513556,21751.26109177784,28337.8229655717
1906,29063.70706345291,21751.261088079536,28337.822962331313
1908,29063.70706151299,21751.261080631135,28337.822965571708
1909,29063.70706633936,27355.473774354316,28337.82296448772
1910,28619.59756611078,27350.813112685457,28337.822980945533
1911,28622.22539203701,27350.820229419252,28337.822980918943
1912,28622.22539396763,28807.590144260852,28337.822980919766
1914,28622.176529562395,28807.204440520763,28337.822980959518
1913,28622.13852186696,28807.173756866083,28337.82298100519
1916,28654.69960472655,28807.29138140651,28337.82298105269
1915,28654.69960472773,28807.29138140651,28337.82298105269
1917,28654.69960473934,28807.291381406496,28337.82298105269
1918,28654.803648889247,28807.420465009163,28337.822981730864
1920,28654.803648891422,28807.420465009185,28337.822981730864
1919,28654.803648888956,28807.420465009163,28337.822981730864
1921,28654.803648888275,28807.420465009163,28337.822981730864
1922,22579.9053428286,28802.83631297059,28337.82297955682
1923,22579.90534451674,28802.83631297059,28337.82297955682
1924,23167.582880274676,28806.897047791466,28400.542713673734
1925,23167.582882981478,28806.897049026906,28400.54271170409
1926,23167.60995644612,28806.929313572255,28400.542711659393
1927,23167.60995339772,28813.534329900216,28400.542703081403
1928,23167.60995723972,28813.53432990022,28400.5427030814
1929,23083.182915552105,28781.34661046611,28400.54271234762
1930,23083.182915763784,28781.34661051331,28400.542712356437
1932,22383.529069843316,28608.372178408674,28326.485081276667
1931,23083.182913542587,28612.24313633478,28400.54271287829
1933,22383.52907275033,28608.372178064965,28326.48508137476
1934,22383.582534915255,28608.400632666366,28326.4850813746
1935,22383.58253610717,28608.40063264634,28326.485081374514
1936,22382.157187421464,28608.229123030265,28326.485081397746
1937,22382.157186873395,28608.22912302943,28326.485081397725
1938,21438.636185180418,28604.449054383975,28238.375039016395
1939,21438.636166901662,28604.449054805038,28238.375038930208
1940,21438.636168817386,28604.44905483436,28238.375038930415
1941,21438.636171786362,28604.449054876874,28238.375038930422
1942,21962.288748312007,28606.954753438404,28288.32373132366
1943,21962.288755575297,28582.55297394577,28288.323733368434
1944,21856.530706838443,28582.548236598985,28288.32373624475
1945,21856.530706838443,28582.548236598985,28288.32373624475
1946,21856.53070776624,28507.01764014687,28288.323736502633
1947,16808.458626536107,28911.499088671037,29371.170069941174
1949,16808.458911488746,28974.008381603307,29371.170070666114
1948,16808.45892310999,28911.499088671066,29371.170069905536
1950,16808.458894957083,28974.008381603377,29371.170070689997
1951,16808.4589077172,28974.008381603337,29371.170070690277
1952,27936.889146418383,28995.197117884847,29371.17006998274
1953,27936.98212212777,28995.201392043917,29371.17007020228
1954,27936.982122127778,28995.20139204391,29371.17007020219
1955,27936.982122433496,28992.387902286267,29371.170069985776
1956,27936.98211018285,28992.387902650888,29371.17007052121
1957,27936.98211299862,28985.208278123107,29371.17007051163
1958,27936.98211299807,28985.20827812311,29371.170070510154
1959,27936.98211136358,28985.208279296552,29397.46717203311
1960,28156.020013989277,28997.430010399738,29496.526680157403
1961,28156.020012576566,28997.430010399774,29496.526680171988
1963,28155.67573434197,28997.6361831323,29496.52667995839
1962,28156.02001187759,28997.858607083246,29496.526680185692
1964,28144.281133190023,28997.63537757696,29496.526679694267
1966,28274.591955471264,29005.827634411115,29552.784487906745
1967,28274.591955471264,29005.827634411115,29552.784487906745
1965,28147.319258841562,28997.63603305052,29496.526679913935
1968,28274.59194647306,29005.827632301225,29552.78448818234
1971,28225.965120140794,29002.205996743738,29362.84018746417
1970,28274.591936809986,29005.827633863464,29381.133332056525
1969,28274.591946473094,29005.827632301225,29552.78448813542
1972,28225.9651201408,29002.205996743785,29362.840187449758
1973,28225.965119564018,29090.164659610502,29362.84018767566
1975,28327.334397557886,29097.264581608095,29398.90977731672
1974,28225.96431787032,29090.160774020398,29362.840187690537
1976,28327.334398486957,29096.956292230396,29398.909777746914
1978,28327.33439848698,29096.956292230443,29398.909777756104
1977,28327.334398486986,29096.95629223046,29398.909777694866
1979,28327.334398486986,29096.956292230447,29398.909777756104
1980,28393.607264596692,29100.500550087094,29417.757324397375
1981,28393.739970077975,29100.50055286531,29417.757324395163
1983,28393.739969062,29002.846852200615,29417.75732487925
1982,28393.73996710607,29002.846852200586,29417.757324914677
1984,28393.739969061833,29002.84685220039,29417.757324894657
1985,28393.739969061797,29002.846852200397,29417.75732493582
1986,28393.739970036142,29005.669105487785,29417.757324545993
1987,28393.739000141944,29005.663877429506,29417.757324538034
1988,28393.739000141955,29005.663877429506,29417.7573245135
1991,28393.73862332326,29005.638934204726,29417.757324645612
1989,28393.739005342162,29005.66387741838,29417.75732450517
1990,28393.738629362946,29005.63893420524,29417.75732455332
1992,28393.73862304135,29049.0576850394,29417.75732437167
1993,28390.080912142865,29049.052605921548,29417.7573243623
1995,28390.080912006215,29049.05260591257,29417.75732433998
1994,28390.080912006168,29049.052605921726,29417.757324341186
1996,28390.080911913275,29058.805836775762,29417.75732377673
1997,29082.11608125137,29061.070923505096,29417.757323147678
1999,29082.83913118352,29082.928972782785,29417.7573238052
1998,29082.83531938993,29082.927791459755,29417.75732381997
2000,29082.83913118352,29082.9289727828,29417.757323803977
2002,29082.839131183522,29082.928972782756,29417.75732381936
2001,29082.83913118355,29082.928972782644,29417.757323786915
2003,29082.839126314175,28574.36773088602,29417.757323921018
2004,29082.83912831259,28525.862990843772,29417.75732456774
2005,29082.839127686588,27401.812589857014,29417.757324524344
2006,28981.059642847827,28950.198415680672,29375.471983740856
2007,28981.059642847784,28950.198415680734,29375.47198375805
2008,28981.129989719087,28950.34203915921,29375.47198345417
2010,28981.12998573677,28497.35395674077,29375.471982958465
2009,28981.129989719142,28950.34203915923,29375.471983451698
2012,28965.092781821353,28493.2493441802,29355.940224174774
2011,28981.129985736752,28497.35395674096,29375.471982958803
2014,28965.092781739215,28611.2967794762,29355.9402243602
2013,28965.092781821346,28493.24934418021,29355.940224173894
2015,28965.092781739197,28611.296779477707,29355.940224355687
2016,28965.09278152862,28635.716836466956,29355.940223744965
2017,28936.076726661333,28635.47465070188,29355.940224838752
2018,28936.07672660223,28635.47465081015,29355.940224813254
2019,28936.076726801162,28120.627753123576,29355.940224592996
2020,28936.07672680117,28120.62775287753,29355.94022458649
2021,28936.07672641531,28120.62775466952,29522.086696203725
2022,28936.07672641603,28180.508054267524,29522.086695831887
2023,28972.15111935098,28186.03730742373,29561.243539156225
2024,28972.151119296876,28256.99118165693,29561.2435393438
2025,28972.150476393545,28256.98542981379,29561.243539324932
2026,28972.150476455125,28277.490779544816,29561.243539141804
2027,28933.825568586377,28272.24723439831,29520.4288216903
2028,28933.825568711953,28272.24723157799,29520.4288215449
2030,28933.82556869719,27954.82900349275,29520.42882143658
2029,28933.825568697157,27954.829003896004,29520.42882145244
2032,28981.55347870158,27959.30416810031,29573.083239368294
2031,28981.55347865828,27959.30416975872,29573.083239355234
2033,28979.465436407478,27941.395945868866,29573.083239517357
2035,28979.46543311207,27941.395945178323,29573.083239509393
2034,28979.46543311202,27941.39594517181,29573.083239526284
2036,28979.465433112084,27941.395945178327,29573.083239498774
2037,28979.295531953896,27941.364215097074,29573.08323950468
2038,28979.295535306417,27941.36421542254,29573.08323952239
2039,28979.295535306308,27941.364214395922,29573.08323948368
2040,28979.29553530027,27941.36421624418,29573.08323953482
2041,28979.295535301124,27941.36421547825,29573.083239542866
2042,28979.295535299545,27941.364212670473,29573.083239547028
2043,28979.29553519167,28076.07847054219,29573.083239537802
2044,28979.284238702385,28076.07737328818,29573.083239547806
2045,28979.284238702407,28076.077373293592,29573.08323957865
2046,28979.284238977485,28111.590477851045,29573.083239545274
2047,28979.284238774533,28059.733429476863,29573.083239541476
2048,28979.284238776556,28059.73343275364,29573.083239546286
2049,27718.004540949485,28059.519368445923,29573.08323805659
2050,27792.781281934927,28061.056118150205,29595.554009682048
2051,27792.781281934927,28061.056118150205,29595.554009682048
2052,27792.781281934924,28061.056118150205,29595.554009659416
2053,27792.781287368405,28061.056115936244,29595.554009681633
2054,27796.444089244305,28061.056506106164,29595.554009156305
2055,27786.967498960053,28061.05363435586,29595.554009657277
2056,27786.967500133593,28061.053631028193,29595.554009680414
2059,27786.96644138592,28240.3106543366,29583.419338725194
2057,27786.966437387637,28061.05179090892,29595.55400967641
2058,27786.966438821335,28240.310655361616,29595.554009677784
2060,27763.600282770818,28240.31051304721,29583.41933878055
2061,28827.08613960299,28243.900511298234,29583.41933842645
2062,28827.095080769563,28243.90789517455,29583.41933840857
2064,28827.09508102545,27235.29522581176,29583.419338432068
2063,28827.095080769723,28243.90789517941,29583.419338391755
2065,29019.230684031136,28184.969436920623,28263.500582161883
2066,28955.988821774736,28184.205307612607,28111.532807475098
2068,28955.98882675068,27989.003768062896,28111.5328037235
2067,28955.98882142651,28184.205305478652,28111.53280743167
2070,28963.79967429898,27989.006938203896,28111.532802309768
2069,28955.98882675088,27989.003768062932,28111.532803722566
2071,28963.799674299917,27989.00693819531,28111.53280224749
2072,28948.790738969503,27989.003506494046,28111.532806293668
2073,28948.790737779265,27989.00350636508,29443.608826622192
2074,28948.79073693385,13492.297605472475,29443.60882705733
2075,28948.790737797928,13443.563669121653,29443.60882714117
2076,28948.790737798015,13443.563678481316,29443.608827144435
2078,28948.790739440454,13443.563678856122,29443.60882634086
2077,28948.790737797735,13443.563656890447,29443.60882709783
2079,28948.79073786259,13443.563761345422,29443.608826298412
2080,28948.790738056545,13443.563758878547,29443.608826294614
2082,28948.7907405602,13443.563750480342,29443.608826362135
2083,28951.816041711274,13443.574001042718,29443.60882675398
2081,28948.79073563792,13443.56378316478,29443.6088263536
2084,28951.81604020609,1032.1986003536258,29443.608826747135
2085,28951.816037790053,1032.1985999221884,29420.267894858483
2086,28951.816037790053,1032.1985999221884,29420.267894858487
2087,28951.81603839154,991.8882921126507,29420.267894871035
2088,28951.747304379616,991.8844638689833,29420.267894797253
2089,28833.095718801174,991.6715978532984,29287.911923161337
2090,28890.462987274997,991.6806789964105,29287.91192296666
2091,28890.46298800611,991.6806788413821,29287.911923146014
2092,28890.462988006366,991.6806793009222,29287.911923160736
2093,28890.462987851555,990.3799629214309,29287.911923158113
2094,28890.462987458646,20251.027560026603,29287.911922601663
2096,28890.462987347786,20095.320012213553,29287.91192248982
2095,28890.462987351617,20251.027680627223,29287.911922986907
2097,28890.462987163577,20095.320034222284,29287.911923630803
2098,28890.462987163897,20095.320055320954,29287.911923637323
2100,27840.819148128197,20092.288054836954,29287.911923003732
2099,27840.910911280527,20092.406320611804,29287.911922848114
